N,D,genK,K,W,sep,ewexp,ewmin,ewmax,ewpmin,ewpmax,me,g,pattern,init_round,init_time,init_min,init_q25,init_mean,init_med,init_q75,init_max,init_var,final_round,final_time,final_min,final_q25,final_mean,final_med,final_q75,final_max,final_var
10000,3,10,10,0,0.5,0,50,50,1,1,0,1,GonzalezForGMM_.*_2gmm1_sample0.1,0,0.0173333333333333,174455.062720312,174497.950321386,174587.852648014,174545.153766084,174600.922333427,174917.033819235,15891.3110810092,50,0.862555555555556,174032.733450125,174040.823138773,174049.57090193,174046.617212491,174049.820039667,174158.117424761,472.80877489227
10000,3,10,10,0,0.5,0,50,50,1,1,0,1,GonzalezForGMM_.*_2gmm0_sample1,0,0.028,2530518.56363911,3145820.58344179,3536849.96080092,3542470.55267066,3848424.21559606,4559349.69161373,263080083606.077,50,0.887666666666667,173999.11352591,174045.354577615,174051.087451168,174048.690866303,174053.670073876,174112.035988237,301.24770022797
10000,3,10,10,0,0.5,0,50,50,1,1,0,1,GonzalezForGMM_.*_2gmm0_sample0.1,0,0.016,2159096.89053862,2647565.64720967,2822781.86729529,2838088.05108508,2975547.28278773,3659304.36720312,104497699586.11,50,0.875333333333334,174038.693751664,174045.099113464,174049.4734509,174048.63850405,174055.03635422,174063.275036035,38.6149130860905
10000,3,10,10,0,0.5,0,50,50,1,1,0,1,GonzalezKwedlo_.*_sample0.1_,0,0.002,2260175.22258492,2482242.76422621,2808085.98583595,2777981.74357165,2966780.09038572,3860938.77874537,169139657419.264,50,0.828,174034.904456559,174044.662344637,174049.611679994,174048.094844751,174051.7774795,174085.6461497,90.0331298452153
10000,3,10,10,0,0.5,0,50,50,1,1,0,1,GonzalezKwedlo_.*_sample1_,0,0.0163333333333333,2682607.14884945,3362171.86995359,3586104.71516732,3550615.86830111,3867946.22348051,4504953.10517625,164009064587.576,50,0.841111111111112,174036.51517968,174049.002806952,174051.448524023,174052.455237195,174055.416502221,174067.413348861,45.1383621758328
10000,3,10,10,0,0.5,0,50,50,1,1,0,2,UniformMeans2GMM,0,0.00133333333333333,168248.532873696,168313.571290648,168398.823831902,168353.379821158,168417.125180855,169301.63762117,33317.2982120486,50,0.834000000000001,167395.953203676,167409.173070449,167414.096922798,167414.613641179,167417.783652383,167429.728560621,51.5267570122414
10000,3,10,10,0,0.5,0,50,50,1,1,0,2,AdaptiveMeans2GMM,0,0.00333333333333333,168206.359452779,168310.123687086,168323.043233906,168333.126175727,168350.600041239,168384.775547392,1813.41705881804,50,0.816444444444445,167392.249234263,167402.908890878,167408.212788087,167408.135641573,167412.337009143,167426.453549109,51.3001902927102
10000,3,10,10,0,0.5,0,50,50,1,1,0,2,Gonzalez2GMM,0,0.001,167980.511907989,168057.591102262,168124.074434901,168114.034604563,168185.224093784,168278.302195099,6423.38983397869,50,0.866333333333334,167357.347195142,167398.924875853,167402.173934901,167403.348726649,167405.910202936,167418.426726435,101.920875405281
10000,3,10,10,0,0.5,0,50,50,1,1,0,2,Alt_AdaptMean+Means2GMM_i,0,0.0333333333333333,168262.249793884,168311.24182865,168334.220667979,168341.053686937,168361.605547232,168385.999630957,1178.23659885907,50,0.874555555555556,167398.350293021,167403.215185544,167406.508466208,167405.423774616,167408.243727422,167419.51048457,24.8269473085038
10000,3,10,10,0,0.5,0,50,50,1,1,0,2,Alt_AdaptMean+Means2GMM_f0.9,0,0.0296666666666666,168250.556559611,168304.453951411,168355.869942709,168364.387954034,168397.246906974,168451.844563452,3075.72721406063,50,0.822666666666667,167399.703716249,167405.436689855,167409.900298752,167409.420537713,167412.944166026,167422.43656542,29.8290183055111
10000,3,10,10,0,0.5,0,50,50,1,1,0,2,Alt_AdaptMean+Means2GMM_f0.7,0,0.0303333333333333,168286.251125292,168321.498792409,168350.386168206,168344.174901797,168370.414307184,168438.155250308,1735.36843914274,50,0.825111111111112,167397.004262431,167407.63349056,167410.479011177,167410.464364041,167413.202262638,167430.679680095,36.6256176445948
10000,3,10,10,0,0.5,0,50,50,1,1,0,2,Alt_AdaptMean+Means2GMM_f0.5,0,0.0303333333333333,168256.916083718,168332.008041751,168368.726205001,168363.147849724,168402.659962427,168489.187256029,2859.55013360432,50,0.826555555555556,167400.828361417,167405.872196443,167410.544791225,167409.686775628,167415.057160206,167427.628655573,36.1816312126416
